,Piłkarz,Wiek,Narodowość,Pozycja,Poz,Wartość rynkowa,Klub pozyskujący/oddający państwo,Klub pozyskujący/oddający nazwa,Kwota odstępnego,Rodzaj transferu,Dotyczy klubu,Sezon
1031,Igor BerezovskyiI. Berezovskyi,25,Ukraina,Bramkarz,BRK,350 tys. €,Belgia,Lierse SK,Bez odstępnego,Kupno,SV Darmstadt 98,2016/2017
1032,Terrence BoydT. Boyd,25,Stany Zjednaczone,Środkowy napastnik,ŚNP,600 tys. €,Niemcy,RB Leipzig,Bez odstępnego,Kupno,SV Darmstadt 98,2016/2017
1033,Daniel Heuer FernandesD. Heuer Fernandes,23,Portugalia,Bramkarz,BRK,400 tys. €,Niemcy,SC Paderborn,Bez odstępnego,Kupno,SV Darmstadt 98,2016/2017
1034,Artem FedetskyiA. Fedetskyi,31,Ukraina,Prawy obrońca,POB,"2,50 mln €",Ukraina,Dnipro,Bez odstępnego,Kupno,SV Darmstadt 98,2016/2017
1035,Änis Ben-HatiraÄ. Ben-Hatira,28,Tunezja,Lewy napastnik,LNP,"1,00 mln €",Niemcy,E. Frankfurt,Bez odstępnego,Kupno,SV Darmstadt 98,2016/2017
1036,Wilson KamavuakaW. Kamavuaka,26,Demokratyczna Republika Kongo,Defensywny pomocnik,DPM,700 tys. €,Grecja,Panetolikos,Bez odstępnego,Kupno,SV Darmstadt 98,2016/2017
1037,Markus SteinhöferM. Steinhöfer,30,Niemcy,Prawy obrońca,POB,300 tys. €,-,Bez klubu,-,Kupno,SV Darmstadt 98,2016/2017
1038,Sandro WagnerS. Wagner,28,Niemcy,Środkowy napastnik,ŚNP,"2,00 mln €",Niemcy,Hoffenheim,"2,80 mln €",Sprzedaż,SV Darmstadt 98,2016/2017
1039,Slobodan RajkovicS. Rajkovic,27,Serbia,Środkowy obrońca,ŚOB,"1,50 mln €",Włochy,US Palermo,"1,50 mln €",Sprzedaż,SV Darmstadt 98,2016/2017
1040,Christian MatheniaC. Mathenia,24,Niemcy,Bramkarz,BRK,"2,50 mln €",Niemcy,Hamburg,800 tys. €,Sprzedaż,SV Darmstadt 98,2016/2017
1041,Florian JungwirthF. Jungwirth,28,Niemcy,Środkowy obrońca,ŚOB,"1,00 mln €",Stany Zjednaczone,Quakes,100 tys. €,Sprzedaż,SV Darmstadt 98,2016/2017
1042,Tobias KempeT. Kempe,27,Niemcy,Środkowy pomocnik,ŚPM,"1,00 mln €",Niemcy,Nürnberg,Bez odstępnego,Sprzedaż,SV Darmstadt 98,2016/2017
1043,Änis Ben-HatiraÄ. Ben-Hatira,28,Tunezja,Lewy napastnik,LNP,"1,00 mln €",Turcja,Gaziantepspor,Bez odstępnego,Sprzedaż,SV Darmstadt 98,2016/2017
1044,Jan FingerJ. Finger,19,Niemcy,Defensywny pomocnik,DPM,100 tys. €,Niemcy,VfB Ginsheim,Bez odstępnego,Sprzedaż,SV Darmstadt 98,2016/2017
1045,Milan IvanaM. Ivana,32,Słowacja,Prawy pomocnik,PPM,300 tys. €,Niemcy,SV Elversberg,Bez odstępnego,Sprzedaż,SV Darmstadt 98,2016/2017
1046,Konstantin RauschK. Rausch,26,Rosja,Lewy obrońca,LOB,"1,50 mln €",Niemcy,Köln,Bez odstępnego,Sprzedaż,SV Darmstadt 98,2016/2017
1047,Marco SailerM. Sailer,30,Niemcy,Cofnięty napastnik,CNP,500 tys. €,Niemcy,W. Nordhausen,Bez odstępnego,Sprzedaż,SV Darmstadt 98,2016/2017
1048,Lukasz ZaluskaL. Zaluska,34,Polska,Bramkarz,BRK,300 tys. €,Polska,Wisła Kraków,Bez odstępnego,Sprzedaż,SV Darmstadt 98,2016/2017
1049,Júnior DíazJ. Díaz,32,Kostaryka,Środkowy obrońca,ŚOB,500 tys. €,Niemcy,Würzb. Kickers,Bez odstępnego,Sprzedaż,SV Darmstadt 98,2016/2017
1050,Nick VolkNick Volk,18,Niemcy,Prawy pomocnik,PPM,100 tys. €,Niemcy,RW Darmstadt,Bez odstępnego,Sprzedaż,SV Darmstadt 98,2016/2017
1051,Ali KazimiA. Kazimi,19,Niemcy,Lewy napastnik,LNP,100 tys. €,Niemcy,TS Ober-Roden,Bez odstępnego,Sprzedaż,SV Darmstadt 98,2016/2017
1052,Patrick PlatinsP. Platins,33,Niemcy,Bramkarz,BRK,250 tys. €,-,Bez klubu,-,Sprzedaż,SV Darmstadt 98,2016/2017
1053,Michael StegmayerM. Stegmayer,31,Niemcy,Lewy obrońca,LOB,250 tys. €,-,Koniec kariery,-,Sprzedaż,SV Darmstadt 98,2016/2017
1054,György GaricsG. Garics,32,Austria,Prawy obrońca,POB,750 tys. €,-,Bez klubu,-,Sprzedaż,SV Darmstadt 98,2016/2017
1055,Noel WembacherN. Wembacher,19,Niemcy,Ofensywny pomocnik,OPM,100 tys. €,-,Bez klubu,-,Sprzedaż,SV Darmstadt 98,2016/2017
1056,Victor ObinnaV. Obinna,29,Nigeria,Cofnięty napastnik,CNP,500 tys. €,-,Bez klubu,-,Sprzedaż,SV Darmstadt 98,2016/2017
1057,Andrej KramaricA. Kramaric,25,Chorwacja,Środkowy napastnik,ŚNP,"7,50 mln €",Anglia,Leicester City,"11,00 mln €",Kupno,TSG 1899 Hoffenheim,2016/2017
1058,Lukas RuppL. Rupp,25,Niemcy,Środkowy pomocnik,ŚPM,"4,00 mln €",Niemcy,Stuttgart,"5,00 mln €",Kupno,TSG 1899 Hoffenheim,2016/2017
1059,Kerem DemirbayK. Demirbay,23,Niemcy,Środkowy pomocnik,ŚPM,"1,30 mln €",Niemcy,Hamburg,"4,70 mln €",Kupno,TSG 1899 Hoffenheim,2016/2017
1060,Kevin VogtK. Vogt,24,Niemcy,Środkowy obrońca,ŚOB,"4,00 mln €",Niemcy,Köln,"3,00 mln €",Kupno,TSG 1899 Hoffenheim,2016/2017
1061,Sandro WagnerS. Wagner,28,Niemcy,Środkowy napastnik,ŚNP,"2,00 mln €",Niemcy,SV Darmstadt 98,"2,80 mln €",Kupno,TSG 1899 Hoffenheim,2016/2017
1062,Benjamin HübnerB. Hübner,26,Niemcy,Środkowy obrońca,ŚOB,"2,25 mln €",Niemcy,FC Ingolstadt,800 tys. €,Kupno,TSG 1899 Hoffenheim,2016/2017
1063,Gregor KobelG. Kobel,18,Szwajcaria,Bramkarz,BRK,25 tys. €,Szwajcaria,GC Zürich U18,138 tys. €,Kupno,TSG 1899 Hoffenheim,2016/2017
1064,Marco TerrazzinoM. Terrazzino,25,Niemcy,Lewy napastnik,LNP,"1,00 mln €",Niemcy,VfL Bochum,Bez odstępnego,Kupno,TSG 1899 Hoffenheim,2016/2017
1065,Danilo SoaresD. Soares,25,Brazylia,Lewy obrońca,LOB,"1,50 mln €",-,Bez klubu,-,Kupno,TSG 1899 Hoffenheim,2016/2017
1066,Kevin VollandK. Volland,23,Niemcy,Środkowy napastnik,ŚNP,"17,00 mln €",Niemcy,Bay. Leverkusen,"20,00 mln €",Sprzedaż,TSG 1899 Hoffenheim,2016/2017
1067,Eduardo VargasE. Vargas,27,Chile,Środkowy napastnik,ŚNP,"6,00 mln €",Meksyk,Tigres UANL,"6,00 mln €",Sprzedaż,TSG 1899 Hoffenheim,2016/2017
1068,Jonathan SchmidJ. Schmid,26,Francja,Prawy obrońca,POB,"2,50 mln €",Niemcy,FC Augsburg,"5,20 mln €",Sprzedaż,TSG 1899 Hoffenheim,2016/2017
1069,Janik HabererJ. Haberer,22,Niemcy,Środkowy pomocnik,ŚPM,"1,00 mln €",Niemcy,SC Freiburg,"2,00 mln €",Sprzedaż,TSG 1899 Hoffenheim,2016/2017
1070,Jin-su KimJ. Kim,24,Korea Południowa,Lewy obrońca,LOB,"1,50 mln €",Korea Południowa,Jeonbuk Motors,"1,40 mln €",Sprzedaż,TSG 1899 Hoffenheim,2016/2017
1071,Tarik ElyounoussiT. Elyounoussi,28,Norwegia,Lewy napastnik,LNP,"1,25 mln €",Grecja,Olympiakos SFP,"1,00 mln €",Sprzedaż,TSG 1899 Hoffenheim,2016/2017
1072,Christoph MartschinkoC. Martschinko,22,Austria,Lewy obrońca,LOB,"1,50 mln €",Austria,Austria Wiedeń,500 tys. €,Sprzedaż,TSG 1899 Hoffenheim,2016/2017
1073,Jiloan HamadJ. Hamad,26,Irak,Ofensywny pomocnik,OPM,750 tys. €,Szwecja,Hammarby,Bez odstępnego,Sprzedaż,TSG 1899 Hoffenheim,2016/2017
1074,Jens GrahlJ. Grahl,27,Niemcy,Bramkarz,BRK,750 tys. €,Niemcy,Stuttgart,Bez odstępnego,Sprzedaż,TSG 1899 Hoffenheim,2016/2017
1075,Tobias StroblT. Strobl,26,Niemcy,Defensywny pomocnik,DPM,"2,00 mln €",Niemcy,M´gladbach,Bez odstępnego,Sprzedaż,TSG 1899 Hoffenheim,2016/2017
1076,Júnior PonceJ. Ponce,22,Peru,Prawy napastnik,PNP,350 tys. €,Peru,USM Porres,?,Sprzedaż,TSG 1899 Hoffenheim,2016/2017
1077,Kevin KuranyiK. Kuranyi,34,Niemcy,Środkowy napastnik,ŚNP,"1,25 mln €",-,Koniec kariery,-,Sprzedaż,TSG 1899 Hoffenheim,2016/2017
1078,Kai HerdlingK. Herdling,32,Niemcy,Lewy napastnik,LNP,400 tys. €,-,Koniec kariery,-,Sprzedaż,TSG 1899 Hoffenheim,2016/2017
1079,Taleb TawathaT. Tawatha,24,Izrael,Lewy obrońca,LOB,750 tys. €,Izrael,Maccabi Haifa,"1,20 mln €",Kupno,Eintracht Frankfurt,2016/2017
1080,Andersson OrdóñezA. Ordóñez,22,Ekwador,Środkowy obrońca,ŚOB,750 tys. €,Ekwador,Barcelona SC,"1,00 mln €",Kupno,Eintracht Frankfurt,2016/2017
1081,Omar MascarellO. Mascarell,23,Hiszpania,Defensywny pomocnik,DPM,"1,50 mln €",Hiszpania,Real Madryt,"1,00 mln €",Kupno,Eintracht Frankfurt,2016/2017
1082,Max BesuschkowM. Besuschkow,19,Niemcy,Środkowy pomocnik,ŚPM,400 tys. €,Niemcy,Stuttgart II,100 tys. €,Kupno,Eintracht Frankfurt,2016/2017
1083,Danny BlumD. Blum,25,Niemcy,Lewy napastnik,LNP,800 tys. €,Niemcy,Nürnberg,Bez odstępnego,Kupno,Eintracht Frankfurt,2016/2017
1084,Branimir HrgotaB. Hrgota,23,Szwecja,Środkowy napastnik,ŚNP,"2,50 mln €",Niemcy,M´gladbach,Bez odstępnego,Kupno,Eintracht Frankfurt,2016/2017
1085,Carlos ZambranoC. Zambrano,26,Peru,Środkowy obrońca,ŚOB,"5,00 mln €",Rosja,Rubin Kazań,"3,50 mln €",Sprzedaż,Eintracht Frankfurt,2016/2017
1086,Stefan AignerS. Aigner,28,Niemcy,Prawy pomocnik,PPM,"3,75 mln €",Niemcy,1860 München,"3,00 mln €",Sprzedaż,Eintracht Frankfurt,2016/2017
1087,Luc CastaignosL. Castaignos,23,Holandia,Środkowy napastnik,ŚNP,"3,00 mln €",Portugalia,Sporting CP,"2,50 mln €",Sprzedaż,Eintracht Frankfurt,2016/2017
1088,Luca WaldschmidtL. Waldschmidt,20,Niemcy,Środkowy napastnik,ŚNP,"1,00 mln €",Niemcy,Hamburg,"1,30 mln €",Sprzedaż,Eintracht Frankfurt,2016/2017
1089,Szabolcs HusztiS. Huszti,33,Węgry,Środkowy pomocnik,ŚPM,"1,00 mln €",Chiny,CC Yatai,"1,00 mln €",Sprzedaż,Eintracht Frankfurt,2016/2017
1090,Aleksandar IgnjovskiA. Ignjovski,25,Serbia,Defensywny pomocnik,DPM,"2,00 mln €",Niemcy,SC Freiburg,750 tys. €,Sprzedaż,Eintracht Frankfurt,2016/2017
1091,Johannes FlumJ. Flum,29,Niemcy,Środkowy pomocnik,ŚPM,"1,00 mln €",Niemcy,St. Pauli,Bez odstępnego,Sprzedaż,Eintracht Frankfurt,2016/2017
1092,Enis BunjakiE. Bunjaki,19,Kosowo,Środkowy napastnik,ŚNP,100 tys. €,Holandia,FC Twente,Bez odstępnego,Sprzedaż,Eintracht Frankfurt,2016/2017
1093,Sonny KittelS. Kittel,23,Niemcy,Lewy napastnik,LNP,500 tys. €,Niemcy,FC Ingolstadt,Bez odstępnego,Sprzedaż,Eintracht Frankfurt,2016/2017
1094,Yannick ZummackY. Zummack,20,Niemcy,Bramkarz,BRK,150 tys. €,Niemcy,SF Lotte,Bez odstępnego,Sprzedaż,Eintracht Frankfurt,2016/2017
1095,Änis Ben-HatiraÄ. Ben-Hatira,28,Tunezja,Lewy napastnik,LNP,"1,00 mln €",Niemcy,SV Darmstadt 98,Bez odstępnego,Sprzedaż,Eintracht Frankfurt,2016/2017
1096,Joel GerezgiherJ. Gerezgiher,21,Niemcy,Lewy pomocnik,LPM,350 tys. €,Niemcy,Holstein Kiel,?,Sprzedaż,Eintracht Frankfurt,2016/2017
1097,Emil BalayevE. Balayev,22,Azerbejdżan,Bramkarz,BRK,150 tys. €,-,Bez klubu,-,Sprzedaż,Eintracht Frankfurt,2016/2017
1098,Constant DjakpaC. Djakpa,29,Wybrzeże Kości Słoniowej,Lewy obrońca,LOB,"1,25 mln €",-,Bez klubu,-,Sprzedaż,Eintracht Frankfurt,2016/2017
1099,Bamba AndersonB. Anderson,29,Brazylia,Środkowy obrońca,ŚOB,500 tys. €,-,Koniec kariery,-,Sprzedaż,Eintracht Frankfurt,2016/2017
1100,Caglar SöyüncüC. Söyüncü,20,Turcja,Środkowy obrońca,ŚOB,"1,00 mln €",Turcja,Altinordu,"2,65 mln €",Kupno,SC Freiburg,2016/2017
1101,Janik HabererJ. Haberer,22,Niemcy,Środkowy pomocnik,ŚPM,"1,00 mln €",Niemcy,Hoffenheim,"2,00 mln €",Kupno,SC Freiburg,2016/2017
1102,Vincent SierroV. Sierro,21,Szwajcaria,Środkowy pomocnik,ŚPM,"1,00 mln €",Szwajcaria,FC Sion,"1,50 mln €",Kupno,SC Freiburg,2016/2017
1103,Onur BulutO. Bulut,22,Niemcy,Prawy pomocnik,PPM,700 tys. €,Niemcy,VfL Bochum,"1,20 mln €",Kupno,SC Freiburg,2016/2017
1104,Manuel GuldeM. Gulde,25,Niemcy,Środkowy obrońca,ŚOB,"1,00 mln €",Niemcy,Karlsruher SC,"1,20 mln €",Kupno,SC Freiburg,2016/2017
1105,Jonas MeffertJ. Meffert,21,Niemcy,Defensywny pomocnik,DPM,"1,50 mln €",Niemcy,Bay. Leverkusen,"1,20 mln €",Kupno,SC Freiburg,2016/2017
1106,Rafal GikiewiczR. Gikiewicz,28,Polska,Bramkarz,BRK,900 tys. €,Niemcy,E. Braunschweig,"1,00 mln €",Kupno,SC Freiburg,2016/2017
1107,Aleksandar IgnjovskiA. Ignjovski,25,Serbia,Defensywny pomocnik,DPM,"2,00 mln €",Niemcy,E. Frankfurt,750 tys. €,Kupno,SC Freiburg,2016/2017
1108,Georg NiedermeierG. Niedermeier,30,Niemcy,Środkowy obrońca,ŚOB,"1,25 mln €",Niemcy,Stuttgart,Bez odstępnego,Kupno,SC Freiburg,2016/2017
1109,Christopher JullienC. Jullien,23,Francja,Środkowy obrońca,ŚOB,"1,00 mln €",Francja,Toulouse,"2,80 mln €",Sprzedaż,SC Freiburg,2016/2017
1110,Stefan MitrovicS. Mitrovic,26,Serbia,Środkowy obrońca,ŚOB,"2,00 mln €",Belgia,KAA Gent,"1,50 mln €",Sprzedaż,SC Freiburg,2016/2017
1111,Immanuel HöhnI. Höhn,24,Niemcy,Środkowy obrońca,ŚOB,"1,30 mln €",Niemcy,SV Darmstadt 98,750 tys. €,Sprzedaż,SC Freiburg,2016/2017
1112,Charles Elie LaprevotteC. Laprevotte,24,Francja,Środkowy pomocnik,ŚPM,250 tys. €,Niemcy,1.FC Magdeburg,Bez odstępnego,Sprzedaż,SC Freiburg,2016/2017
1113,Konstantin FuhryK. Fuhry,21,Niemcy,Bramkarz,BRK,100 tys. €,Niemcy,SV Elversberg,Bez odstępnego,Sprzedaż,SC Freiburg,2016/2017
1114,Philipp ZulechnerP. Zulechner,26,Austria,Środkowy napastnik,ŚNP,500 tys. €,Austria,Sturm Graz,Bez odstępnego,Sprzedaż,SC Freiburg,2016/2017
1115,Marco HingerlM. Hingerl,20,Niemcy,Środkowy pomocnik,ŚPM,150 tys. €,Niemcy,FC Bayern II,Bez odstępnego,Sprzedaż,SC Freiburg,2016/2017
1116,Mensur MujdzaM. Mujdza,32,Bośnia i Hercegowina,Prawy obrońca,POB,700 tys. €,Niemcy,1.FC K'lautern,Bez odstępnego,Sprzedaż,SC Freiburg,2016/2017
1117,Vegar Eggen HedenstadV. Hedenstad,25,Norwegia,Prawy obrońca,POB,650 tys. €,Niemcy,St. Pauli,Bez odstępnego,Sprzedaż,SC Freiburg,2016/2017
1118,Zack SteffenZ. Steffen,21,Stany Zjednaczone,Bramkarz,BRK,50 tys. €,Stany Zjednaczone,Columbus Crew,Bez odstępnego,Sprzedaż,SC Freiburg,2016/2017
1119,Naby KeïtaN. Keïta,21,Gwinea,Środkowy pomocnik,ŚPM,"11,00 mln €",Austria,RB Salzburg,"29,75 mln €",Kupno,RasenBallsport Leipzig,2016/2017
1120,Oliver BurkeO. Burke,19,Szkocja,Prawy napastnik,PNP,250 tys. €,Anglia,Nottm Forest,"15,20 mln €",Kupno,RasenBallsport Leipzig,2016/2017
1121,Timo WernerT. Werner,20,Niemcy,Środkowy napastnik,ŚNP,"8,00 mln €",Niemcy,Stuttgart,"14,00 mln €",Kupno,RasenBallsport Leipzig,2016/2017
1122,Dayot UpamecanoD. Upamecano,18,Francja,Środkowy obrońca,ŚOB,"5,00 mln €",Austria,RB Salzburg,"10,00 mln €",Kupno,RasenBallsport Leipzig,2016/2017
1123,BernardoBernardo,21,Brazylia,Lewy obrońca,LOB,"1,00 mln €",Austria,RB Salzburg,"6,00 mln €",Kupno,RasenBallsport Leipzig,2016/2017
1124,Marius MüllerM. Müller,22,Niemcy,Bramkarz,BRK,"1,00 mln €",Niemcy,1.FC K'lautern,"1,70 mln €",Kupno,RasenBallsport Leipzig,2016/2017
1125,Benno SchmitzB. Schmitz,21,Niemcy,Prawy obrońca,POB,900 tys. €,Austria,RB Salzburg,800 tys. €,Kupno,RasenBallsport Leipzig,2016/2017
1126,Terrence BoydT. Boyd,25,Stany Zjednaczone,Środkowy napastnik,ŚNP,600 tys. €,Niemcy,SV Darmstadt 98,Bez odstępnego,Sprzedaż,RasenBallsport Leipzig,2016/2017
1127,Stefan HierländerS. Hierländer,25,Austria,Prawy pomocnik,PPM,300 tys. €,Austria,Sturm Graz,Bez odstępnego,Sprzedaż,RasenBallsport Leipzig,2016/2017
1128,Georg TeiglG. Teigl,25,Austria,Prawy pomocnik,PPM,750 tys. €,Niemcy,FC Augsburg,Bez odstępnego,Sprzedaż,RasenBallsport Leipzig,2016/2017
1129,Arturo VidalA. Vidal,28,Chile,Środkowy pomocnik,ŚPM,"42,00 mln €",Włochy,Juventus Turyn,"39,25 mln €",Kupno,Bayern Monachium,2015/2016
1130,Douglas CostaD. Costa,24,Brazylia,Prawy napastnik,PNP,"23,00 mln €",Ukraina,Szachtar D.,"30,00 mln €",Kupno,Bayern Monachium,2015/2016
1131,Joshua KimmichJ. Kimmich,20,Niemcy,Defensywny pomocnik,DPM,"5,00 mln €",Niemcy,Stuttgart,"8,50 mln €",Kupno,Bayern Monachium,2015/2016
1132,Sven UlreichS. Ulreich,26,Niemcy,Bramkarz,BRK,"4,50 mln €",Niemcy,Stuttgart,"3,50 mln €",Kupno,Bayern Monachium,2015/2016
1133,Xherdan ShaqiriX. Shaqiri,23,Szwajcaria,Prawy napastnik,PNP,"18,00 mln €",Włochy,Inter Mediolan,"15,00 mln €",Sprzedaż,Bayern Monachium,2015/2016
1134,Bastian SchweinsteigerB. Schweinsteiger,30,Niemcy,Środkowy pomocnik,ŚPM,"22,00 mln €",Anglia,Manchester Utd.,"9,00 mln €",Sprzedaż,Bayern Monachium,2015/2016
1135,DanteDante,31,Brazylia,Środkowy obrońca,ŚOB,"6,00 mln €",Niemcy,Wolfsburg,"4,50 mln €",Sprzedaż,Bayern Monachium,2015/2016
1136,Pepe ReinaP. Reina,32,Hiszpania,Bramkarz,BRK,"4,00 mln €",Włochy,SSC Napoli,"2,00 mln €",Sprzedaż,Bayern Monachium,2015/2016
1137,Jan KirchhoffJ. Kirchhoff,25,Niemcy,Środkowy obrońca,ŚOB,"2,00 mln €",Anglia,AFC Sunderland,"1,00 mln €",Sprzedaż,Bayern Monachium,2015/2016
1138,Sinan KurtS. Kurt,19,Niemcy,Lewy napastnik,LNP,"1,00 mln €",Niemcy,Hertha BSC,500 tys. €,Sprzedaż,Bayern Monachium,2015/2016
1139,Mitchell WeiserM. Weiser,21,Niemcy,Prawy obrońca,POB,750 tys. €,Niemcy,Hertha BSC,Bez odstępnego,Sprzedaż,Bayern Monachium,2015/2016
1140,Claudio PizarroC. Pizarro,36,Peru,Środkowy napastnik,ŚNP,"1,00 mln €",-,Bez klubu,-,Sprzedaż,Bayern Monachium,2015/2016
1141,Julian DraxlerJ. Draxler,21,Niemcy,Środkowy pomocnik,ŚPM,"22,00 mln €",Niemcy,FC Schalke 04,"43,00 mln €",Kupno,VfL Wolfsburg,2015/2016
1142,Max KruseMax Kruse,27,Niemcy,Cofnięty napastnik,CNP,"12,00 mln €",Niemcy,M´gladbach,"12,00 mln €",Kupno,VfL Wolfsburg,2015/2016
1143,Bruno HenriqueBruno Henrique,25,Brazylia,Lewy napastnik,LNP,"2,00 mln €",Brazylia,Goiás EC,"4,50 mln €",Kupno,VfL Wolfsburg,2015/2016
1144,DanteDante,31,Brazylia,Środkowy obrońca,ŚOB,"6,00 mln €",Niemcy,Bayern,"4,50 mln €",Kupno,VfL Wolfsburg,2015/2016
1145,Francisco RodríguezF. Rodríguez,19,Szwajcaria,Lewy pomocnik,LPM,900 tys. €,Szwajcaria,FC Zürich,"1,60 mln €",Kupno,VfL Wolfsburg,2015/2016
1146,Carlos AscuesC. Ascues,23,Peru,Środkowy pomocnik,ŚPM,500 tys. €,Peru,FBC Melgar,"1,50 mln €",Kupno,VfL Wolfsburg,2015/2016
1147,Ismail AzzaouiI. Azzaoui,17,Belgia,Prawy napastnik,PNP,-,Anglia,Tottenham U21,"1,00 mln €",Kupno,VfL Wolfsburg,2015/2016
1148,Kevin De BruyneK. De Bruyne,24,Belgia,Ofensywny pomocnik,OPM,"45,00 mln €",Anglia,Manchester City,"76,00 mln €",Sprzedaż,VfL Wolfsburg,2015/2016
1149,Ivan PerisicI. Perisic,26,Chorwacja,Lewy napastnik,LNP,"13,00 mln €",Włochy,Inter Mediolan,"19,00 mln €",Sprzedaż,VfL Wolfsburg,2015/2016
1150,Timm KloseT. Klose,27,Szwajcaria,Środkowy obrońca,ŚOB,"3,00 mln €",Anglia,Norwich,"11,00 mln €",Sprzedaż,VfL Wolfsburg,2015/2016
1151,Aaron HuntA. Hunt,28,Niemcy,Ofensywny pomocnik,OPM,"3,50 mln €",Niemcy,Hamburg,"3,00 mln €",Sprzedaż,VfL Wolfsburg,2015/2016
1152,Xizhe ZhangX. Zhang,24,Chiny,Ofensywny pomocnik,OPM,850 tys. €,Chiny,BJ Guoan,"2,00 mln €",Sprzedaż,VfL Wolfsburg,2015/2016
1153,Stefan KutschkeS. Kutschke,26,Niemcy,Środkowy napastnik,ŚNP,800 tys. €,Niemcy,Nürnberg,250 tys. €,Sprzedaż,VfL Wolfsburg,2015/2016
1154,Vaclav PilarV. Pilar,26,Czechy,Lewy pomocnik,LPM,"2,00 mln €",Czechy,Viktoria Pilzno,?,Sprzedaż,VfL Wolfsburg,2015/2016
1155,Nicklas BendtnerN. Bendtner,28,Dania,Środkowy napastnik,ŚNP,"1,00 mln €",-,Bez klubu,-,Sprzedaż,VfL Wolfsburg,2015/2016
1156,Patrick OchsP. Ochs,31,Niemcy,Prawy obrońca,POB,"1,00 mln €",-,Bez klubu,-,Sprzedaż,VfL Wolfsburg,2015/2016
1157,Josip DrmicJ. Drmic,22,Szwajcaria,Środkowy napastnik,ŚNP,"8,00 mln €",Niemcy,Bay. Leverkusen,"10,00 mln €",Kupno,Borussia Mönchengladbach,2015/2016
1158,Jonas HofmannJ. Hofmann,23,Niemcy,Środkowy pomocnik,ŚPM,"4,00 mln €",Niemcy,Bor. Dortmund,"8,00 mln €",Kupno,Borussia Mönchengladbach,2015/2016
1159,Thorgan HazardT. Hazard,22,Belgia,Lewy napastnik,LNP,"10,00 mln €",Anglia,Chelsea FC,"8,00 mln €",Kupno,Borussia Mönchengladbach,2015/2016
1160,Nico SchulzN. Schulz,22,Niemcy,Lewy obrońca,LOB,"3,50 mln €",Niemcy,Hertha BSC,"4,00 mln €",Kupno,Borussia Mönchengladbach,2015/2016
1161,Nico ElvediN. Elvedi,18,Szwajcaria,Środkowy obrońca,ŚOB,"1,50 mln €",Szwajcaria,FC Zürich,"4,00 mln €",Kupno,Borussia Mönchengladbach,2015/2016
1162,Lars StindlL. Stindl,26,Niemcy,Cofnięty napastnik,CNP,"7,00 mln €",Niemcy,Hannover 96,"3,00 mln €",Kupno,Borussia Mönchengladbach,2015/2016
1163,Tobias SippelT. Sippel,27,Niemcy,Bramkarz,BRK,"1,00 mln €",Niemcy,1.FC K'lautern,Bez odstępnego,Kupno,Borussia Mönchengladbach,2015/2016
1164,Max KruseMax Kruse,27,Niemcy,Cofnięty napastnik,CNP,"12,00 mln €",Niemcy,Wolfsburg,"12,00 mln €",Sprzedaż,Borussia Mönchengladbach,2015/2016
1165,Amin YounesA. Younes,21,Niemcy,Lewy napastnik,LNP,"1,00 mln €",Holandia,Ajax,"2,50 mln €",Sprzedaż,Borussia Mönchengladbach,2015/2016
1166,Filip DaemsF. Daems,36,Belgia,Lewy obrońca,LOB,400 tys. €,Belgia,KVC Westerlo,Bez odstępnego,Sprzedaż,Borussia Mönchengladbach,2015/2016
1167,Peniel MlapaP. Mlapa,24,Togo,Środkowy napastnik,ŚNP,500 tys. €,Niemcy,VfL Bochum,Bez odstępnego,Sprzedaż,Borussia Mönchengladbach,2015/2016
1168,Thorben MarxT. Marx,34,Niemcy,Defensywny pomocnik,DPM,300 tys. €,-,Koniec kariery,-,Sprzedaż,Borussia Mönchengladbach,2015/2016
1169,Charles AránguizC. Aránguiz,26,Chile,Środkowy pomocnik,ŚPM,"9,50 mln €",Brazylia,Internacional,"13,00 mln €",Kupno,Bayer 04 Leverkusen,2015/2016
1170,ChicharitoChicharito,27,Meksyk,Środkowy napastnik,ŚNP,"10,00 mln €",Anglia,Manchester Utd.,"12,00 mln €",Kupno,Bayer 04 Leverkusen,2015/2016
1171,Kevin KamplK. Kampl,24,Słowenia,Środkowy pomocnik,ŚPM,"9,00 mln €",Niemcy,Bor. Dortmund,"11,00 mln €",Kupno,Bayer 04 Leverkusen,2015/2016
1172,Admir MehmediA. Mehmedi,24,Szwajcaria,Cofnięty napastnik,CNP,"6,00 mln €",Niemcy,SC Freiburg,"8,00 mln €",Kupno,Bayer 04 Leverkusen,2015/2016
1173,Jonathan TahJ. Tah,19,Niemcy,Środkowy obrońca,ŚOB,"6,00 mln €",Niemcy,Hamburg,"7,50 mln €",Kupno,Bayer 04 Leverkusen,2015/2016
1174,Kyriakos PapadopoulosK. Papadopoulos,23,Grecja,Środkowy obrońca,ŚOB,"7,50 mln €",Niemcy,FC Schalke 04,"6,50 mln €",Kupno,Bayer 04 Leverkusen,2015/2016
1175,André RamalhoA. Ramalho,23,Brazylia,Środkowy obrońca,ŚOB,"2,50 mln €",Austria,RB Salzburg,Bez odstępnego,Kupno,Bayer 04 Leverkusen,2015/2016
1176,Heung-min SonH. Son,23,Korea Południowa,Lewy napastnik,LNP,"16,00 mln €",Anglia,Tottenham,"30,00 mln €",Sprzedaż,Bayer 04 Leverkusen,2015/2016
