,Piłkarz,Wiek,Narodowość,Pozycja,Poz,Wartość rynkowa,Klub pozyskujący/oddający państwo,Klub pozyskujący/oddający nazwa,Kwota odstępnego,Rodzaj transferu,Dotyczy klubu,Sezon
1781,Nicolas SumskyN. Sumsky,19,Czechy,Ofensywny pomocnik,OPM,350 tys. €,Włochy,Parma,Bez odstępnego,Sprzedaż,FC Bohemians Prag 1905,2013/2014
1782,Sindou DossoS. Dosso,27,Wybrzeże Kości Słoniowej,Środkowy napastnik,ŚNP,100 tys. €,Nieznana,Nieznany,?,Sprzedaż,FC Bohemians Prag 1905,2013/2014
1783,Jiri PtacekJ. Ptacek,25,Czechy,Obrońca,Obrońca,150 tys. €,Czechy,Loko Vltavin,?,Sprzedaż,FC Bohemians Prag 1905,2013/2014
1784,Martin NesporM. Nespor,23,Czechy,Środkowy napastnik,ŚNP,500 tys. €,Czechy,Mladá Boleslav,?,Sprzedaż,FC Bohemians Prag 1905,2013/2014
1785,Jan HauerJan Hauer,23,Czechy,Prawy obrońca,POB,50 tys. €,Czechy,Graffin Vlasim,?,Sprzedaż,FC Bohemians Prag 1905,2013/2014
1786,Elvis BratanovicE. Bratanovic,21,Słowenia,Środkowy napastnik,ŚNP,500 tys. €,Słowenia,Rudar Velenje,200 tys. €,Kupno,FK Teplice,2013/2014
1787,Petr DragounP. Dragoun,31,Czechy,Lewy obrońca,LOB,100 tys. €,Czechy,Ustí nad Labem,Bez odstępnego,Kupno,FK Teplice,2013/2014
1788,Ivo TaborskyI. Taborsky,28,Czechy,Lewy napastnik,LNP,300 tys. €,Czechy,Mladá Boleslav,Bez odstępnego,Kupno,FK Teplice,2013/2014
1789,Maros KlimplM. Klimpl,33,Słowacja,Środkowy obrońca,ŚOB,300 tys. €,Czechy,FC Chomutov,Bez odstępnego,Kupno,FK Teplice,2013/2014
1790,NivaldoNivaldo,24,Republika Zielonego Przylądka,Lewy pomocnik,LPM,"1,00 mln €",Portugalia,Coimbra,Bez odstępnego,Kupno,FK Teplice,2013/2014
1791,Renars RodeR. Rode,24,Łotwa,Środkowy obrońca,ŚOB,300 tys. €,Łotwa,Skonto Riga,?,Kupno,FK Teplice,2013/2014
1792,Chukwudi ChukwumaC. Chukwuma,19,Nigeria,Lewy napastnik,LNP,-,Indie,SESA Academy,?,Kupno,FK Teplice,2013/2014
1793,Luis RamosL. Ramos,28,Honduras,Defensywny pomocnik,DPM,250 tys. €,Francja,LB Châteauroux,?,Kupno,FK Teplice,2013/2014
1794,Eugène SalamiE. Salami,24,Nigeria,Środkowy napastnik,ŚNP,100 tys. €,Węgry,Debrecen,?,Kupno,FK Teplice,2013/2014
1795,Martin FeninM. Fenin,26,Czechy,Środkowy napastnik,ŚNP,300 tys. €,-,Bez klubu,-,Kupno,FK Teplice,2013/2014
1796,Martin KleinM. Klein,29,Czechy,Środkowy obrońca,ŚOB,450 tys. €,-,Bez klubu,-,Kupno,FK Teplice,2013/2014
1797,Abid MujagicA. Mujagic,20,Bośnia i Hercegowina,Lewy napastnik,LNP,100 tys. €,Czechy,Roudnice n. L.,Bez odstępnego,Sprzedaż,FK Teplice,2013/2014
1798,Martin KleinM. Klein,29,Czechy,Środkowy obrońca,ŚOB,450 tys. €,Kazachstan,Kaysar,Bez odstępnego,Sprzedaż,FK Teplice,2013/2014
1799,Lukas JanicL. Janic,26,Słowacja,Prawy pomocnik,PPM,200 tys. €,Słowacja,Michalovce,Bez odstępnego,Sprzedaż,FK Teplice,2013/2014
1800,Marek JungrM. Jungr,26,Czechy,Środkowy pomocnik,ŚPM,300 tys. €,Czechy,FC Vysočina,?,Sprzedaż,FK Teplice,2013/2014
1801,Antonin RosaA. Rosa,26,Czechy,Lewy obrońca,LOB,900 tys. €,Czechy,Mladá Boleslav,?,Sprzedaż,FK Teplice,2013/2014
1802,Jan ChovanecJ. Chovanec,29,Słowacja,Lewy obrońca,LOB,300 tys. €,Słowacja,Spartak Trnava,?,Sprzedaż,FK Teplice,2013/2014
1803,Petr DragounP. Dragoun,32,Czechy,Lewy obrońca,LOB,100 tys. €,-,Koniec kariery,-,Sprzedaż,FK Teplice,2013/2014
1804,Josef KaufmanJ. Kaufman,29,Czechy,Prawy obrońca,POB,250 tys. €,-,Bez klubu,-,Sprzedaż,FK Teplice,2013/2014
1805,Tomas HoravaT. Horava,25,Czechy,Środkowy pomocnik,ŚPM,800 tys. €,Czechy,Sigma Ołomuniec,750 tys. €,Kupno,FC Viktoria Pilzno,2013/2014
1806,Martin PospísilM. Pospísil,22,Czechy,Środkowy pomocnik,ŚPM,500 tys. €,Czechy,Sigma Ołomuniec,600 tys. €,Kupno,FC Viktoria Pilzno,2013/2014
1807,Zdenek KoukalZ. Koukal,29,Czechy,Lewy pomocnik,LPM,600 tys. €,Czechy,1.FK Příbram,Bez odstępnego,Kupno,FC Viktoria Pilzno,2013/2014
1808,Milan PetrzelaM. Petrzela,30,Czechy,Prawy pomocnik,PPM,500 tys. €,Niemcy,FC Augsburg,Bez odstępnego,Kupno,FC Viktoria Pilzno,2013/2014
1809,Jan RezekJan Rezek,31,Czechy,Cofnięty napastnik,CNP,750 tys. €,Chiny,CC Yatai,Bez odstępnego,Kupno,FC Viktoria Pilzno,2013/2014
1810,Mladen VeselinovicM. Veselinovic,20,Bośnia i Hercegowina,Lewy napastnik,LNP,-,Bośnia i Hercegowina,Sloga Doboj,Bez odstępnego,Kupno,FC Viktoria Pilzno,2013/2014
1811,Roman HubnikR. Hubnik,29,Czechy,Środkowy obrońca,ŚOB,800 tys. €,Niemcy,Hertha BSC,Bez odstępnego,Kupno,FC Viktoria Pilzno,2013/2014
1812,Lukas StratilL. Stratil,20,Czechy,Cofnięty napastnik,CNP,200 tys. €,Czechy,1.FK Příbram,?,Kupno,FC Viktoria Pilzno,2013/2014
1813,Martin ChrienM. Chrien,18,Słowacja,Środkowy pomocnik,ŚPM,175 tys. €,Słowacja,Banska Bystrica,?,Kupno,FC Viktoria Pilzno,2013/2014
1814,Vladimir DaridaV. Darida,23,Czechy,Środkowy pomocnik,ŚPM,"7,50 mln €",Niemcy,SC Freiburg,"4,00 mln €",Sprzedaż,FC Viktoria Pilzno,2013/2014
1815,Roman AdamovR. Adamov,31,Rosja,Środkowy napastnik,ŚNP,500 tys. €,Rosja,TPF,Bez odstępnego,Sprzedaż,FC Viktoria Pilzno,2013/2014
1816,Zdenek KoukalZ. Koukal,29,Czechy,Lewy pomocnik,LPM,600 tys. €,Czechy,Viktoria Zizkov,Bez odstępnego,Sprzedaż,FC Viktoria Pilzno,2013/2014
1817,David VanecekD. Vanecek,22,Czechy,Środkowy napastnik,ŚNP,150 tys. €,Czechy,Hradec Králové,?,Sprzedaż,FC Viktoria Pilzno,2013/2014
1818,Ales NeuwirthA. Neuwirth,29,Czechy,Środkowy obrońca,ŚOB,300 tys. €,Czechy,Banik Ostrava,?,Sprzedaż,FC Viktoria Pilzno,2013/2014
1819,Martin TichacekM. Tichacek,31,Czechy,Bramkarz,BRK,100 tys. €,Czechy,Domazlice,?,Sprzedaż,FC Viktoria Pilzno,2013/2014
1820,Milan MisunM. Misun,23,Czechy,Środkowy obrońca,ŚOB,200 tys. €,Czechy,1.FK Příbram,?,Sprzedaż,FC Viktoria Pilzno,2013/2014
1821,Nermin CrnkicN. Crnkic,20,Bośnia i Hercegowina,Lewy napastnik,LNP,-,Stany Zjednaczone,Michigan Bucks,Bez odstępnego,Kupno,FK Baumit Jablonec,2013/2014
1822,Tomas OklestekT. Oklestek,26,Czechy,Ofensywny pomocnik,OPM,200 tys. €,Czechy,1.SC Znojmo,?,Kupno,FK Baumit Jablonec,2013/2014
1823,Pavel MoulisP. Moulis,22,Czechy,Prawy napastnik,PNP,175 tys. €,Czechy,FK Teplice B,?,Kupno,FK Baumit Jablonec,2013/2014
1824,Martin DolezalM. Dolezal,23,Czechy,Środkowy napastnik,ŚNP,300 tys. €,Czechy,Sigma Ołomuniec,?,Kupno,FK Baumit Jablonec,2013/2014
1825,Antonin FantisA. Fantis,21,Czechy,Ofensywny pomocnik,OPM,500 tys. €,Czechy,Banik Ostrava,?,Kupno,FK Baumit Jablonec,2013/2014
1826,Marian KovarM. Kovar,19,Czechy,Środkowy napastnik,ŚNP,200 tys. €,Czechy,Slovácko,?,Kupno,FK Baumit Jablonec,2013/2014
1827,Ondrej VanekO. Vanek,23,Czechy,Środkowy pomocnik,ŚPM,800 tys. €,Turcja,Kayserispor,"1,15 mln €",Sprzedaż,FK Baumit Jablonec,2013/2014
1828,Karel PitakK. Pitak,33,Czechy,Środkowy pomocnik,ŚPM,500 tys. €,Czechy,Slavia Praga,?,Sprzedaż,FK Baumit Jablonec,2013/2014
1829,Jan VosahlikJ. Vosahlik,24,Czechy,Lewy napastnik,LNP,500 tys. €,Czechy,Slavia Praga,?,Sprzedaż,FK Baumit Jablonec,2013/2014
1830,Ivan LietavaI. Lietava,29,Słowacja,Środkowy napastnik,ŚNP,300 tys. €,Słowacja,Spartak Trnava,Bez odstępnego,Kupno,SK Sigma Ołomuniec,2013/2014
1831,Stef WijlaarsS. Wijlaars,25,Holandia,Prawy pomocnik,PPM,350 tys. €,Słowacja,FK Senica,?,Kupno,SK Sigma Ołomuniec,2013/2014
1832,Vlastimil VidlickaV. Vidlicka,32,Czechy,Prawy obrońca,POB,500 tys. €,Czechy,Sparta Praga,?,Kupno,SK Sigma Ołomuniec,2013/2014
1833,Kamil KarasK. Karas,22,Słowacja,Ofensywny pomocnik,OPM,150 tys. €,Słowacja,MFK Košice,?,Kupno,SK Sigma Ołomuniec,2013/2014
1834,Tomas HoravaT. Horava,25,Czechy,Środkowy pomocnik,ŚPM,800 tys. €,Czechy,Viktoria Pilzno,750 tys. €,Sprzedaż,SK Sigma Ołomuniec,2013/2014
1835,Martin PospísilM. Pospísil,22,Czechy,Środkowy pomocnik,ŚPM,500 tys. €,Czechy,Viktoria Pilzno,600 tys. €,Sprzedaż,SK Sigma Ołomuniec,2013/2014
1836,Stef WijlaarsS. Wijlaars,25,Holandia,Prawy pomocnik,PPM,350 tys. €,Holandia,VV Gemert,Bez odstępnego,Sprzedaż,SK Sigma Ołomuniec,2013/2014
1837,Marek HeinzM. Heinz,35,Czechy,Środkowy napastnik,ŚNP,200 tys. €,Czechy,1.SC Znojmo,Bez odstępnego,Sprzedaż,SK Sigma Ołomuniec,2013/2014
1838,Martin DolezalM. Dolezal,23,Czechy,Środkowy napastnik,ŚNP,300 tys. €,Czechy,FK Jablonec,?,Sprzedaż,SK Sigma Ołomuniec,2013/2014
1839,Tomás KazarT. Kazar,29,Czechy,Lewy pomocnik,LPM,100 tys. €,Czechy,Mikulovice,?,Sprzedaż,SK Sigma Ołomuniec,2013/2014
1840,Ondrej MurinO. Murin,22,Czechy,Prawy obrońca,POB,125 tys. €,-,pauzuje,-,Sprzedaż,SK Sigma Ołomuniec,2013/2014
1841,Martin StepanovskyM. Stepanovsky,24,Czechy,Bramkarz,BRK,50 tys. €,Czechy,FK Strizkov,Bez odstępnego,Kupno,1.FK Příbram,2013/2014
1842,Claude VideglaC. Videgla,23,Togo,Defensywny pomocnik,DPM,125 tys. €,Niemcy,VfB Oldenburg,Bez odstępnego,Kupno,1.FK Příbram,2013/2014
1843,Miroslav SlepičkaM. Slepička,32,Czechy,Środkowy napastnik,ŚNP,400 tys. €,Czechy,Sparta Praha B,Bez odstępnego,Kupno,1.FK Příbram,2013/2014
1844,Ladislav VolesakL. Volesak,29,Czechy,Ofensywny pomocnik,OPM,500 tys. €,Czechy,Slovácko,?,Kupno,1.FK Příbram,2013/2014
1845,Dominik KrautD. Kraut,24,Czechy,Środkowy napastnik,ŚNP,350 tys. €,Czechy,Banik Ostrava,?,Kupno,1.FK Příbram,2013/2014
1846,Milan MisunM. Misun,23,Czechy,Środkowy obrońca,ŚOB,200 tys. €,Czechy,Viktoria Pilzno,?,Kupno,1.FK Příbram,2013/2014
1847,Tomas ZapotocnyT. Zapotocny,33,Czechy,Środkowy obrońca,ŚOB,750 tys. €,Czechy,Sparta Praga,?,Kupno,1.FK Příbram,2013/2014
1848,Levon HayrapetyanL. Hayrapetyan,24,Armenia,Lewy obrońca,LOB,300 tys. €,-,Bez klubu,-,Kupno,1.FK Příbram,2013/2014
1849,Radek DejmekR. Dejmek,25,Czechy,Środkowy obrońca,ŚOB,600 tys. €,Polska,Korona Kielce,Bez odstępnego,Sprzedaż,1.FK Příbram,2013/2014
1850,Zdenek SmejkalZ. Smejkal,25,Czechy,Prawy obrońca,POB,100 tys. €,Czechy,Cesky Brod,Bez odstępnego,Sprzedaż,1.FK Příbram,2013/2014
1851,Zdenek KoukalZ. Koukal,29,Czechy,Lewy pomocnik,LPM,600 tys. €,Czechy,Viktoria Pilzno,Bez odstępnego,Sprzedaż,1.FK Příbram,2013/2014
1852,Marek HanusM. Hanus,20,Czechy,Pomocnik,Pomocnik,100 tys. €,Czechy,Roudnice n. L.,?,Sprzedaż,1.FK Příbram,2013/2014
1853,Lukas StratilL. Stratil,20,Czechy,Cofnięty napastnik,CNP,200 tys. €,Czechy,Viktoria Pilzno,?,Sprzedaż,1.FK Příbram,2013/2014
1854,Aleš SchusterA. Schuster,31,Czechy,Środkowy obrońca,ŚOB,200 tys. €,Mołdawia,Dacia Kiszyniów,Bez odstępnego,Kupno,FC Zbrojovka Brno,2013/2014
1855,Miroslav KerestesM. Kerestes,24,Słowacja,Lewy obrońca,LOB,-,Czechy,SFC Opava,?,Kupno,FC Zbrojovka Brno,2013/2014
1856,Marek KascakM. Kascak,31,Słowacja,Pomocnik,Pomocnik,200 tys. €,Słowacja,Spartak Trnava,?,Kupno,FC Zbrojovka Brno,2013/2014
1857,Simon SumberaS. Sumbera,22,Czechy,Środkowy pomocnik,ŚPM,-,Czechy,FC Zlin B,?,Kupno,FC Zbrojovka Brno,2013/2014
1858,Roman FischerR. Fischer,30,Czechy,Prawy pomocnik,PPM,350 tys. €,Czechy,MFK Karvina,?,Kupno,FC Zbrojovka Brno,2013/2014
1859,Pavel KostálP. Kostál,33,Czechy,Środkowy obrońca,ŚOB,200 tys. €,-,Bez klubu,-,Kupno,FC Zbrojovka Brno,2013/2014
1860,Martin SusM. Sus,24,Czechy,Środkowy obrońca,ŚOB,100 tys. €,Czechy,SK Lisen,Bez odstępnego,Sprzedaż,FC Zbrojovka Brno,2013/2014
1861,Radek PetrR. Petr,27,Czechy,Bramkarz,BRK,300 tys. €,Czechy,HS Kromeriz,Bez odstępnego,Sprzedaż,FC Zbrojovka Brno,2013/2014
1862,Rostislav SamanekR. Samanek,23,Czechy,Środkowy napastnik,ŚNP,50 tys. €,Czechy,Baník Sokolov,?,Sprzedaż,FC Zbrojovka Brno,2013/2014
1863,Radek BuchtaR. Buchta,24,Czechy,Defensywny pomocnik,DPM,125 tys. €,Czechy,1.SC Znojmo,?,Sprzedaż,FC Zbrojovka Brno,2013/2014
1864,Lukas KrecekL. Krecek,27,Czechy,Pomocnik,Pomocnik,100 tys. €,Czechy,Roudnice n. L.,?,Sprzedaż,FC Zbrojovka Brno,2013/2014
1865,Miroslav KrálM. Král,27,Czechy,Obrońca,Obrońca,100 tys. €,Czechy,Breclav,?,Sprzedaż,FC Zbrojovka Brno,2013/2014
1866,Lukas MichnaL. Michna,23,Czechy,Prawy pomocnik,PPM,150 tys. €,-,Koniec kariery,-,Sprzedaż,FC Zbrojovka Brno,2013/2014
1867,Josip SoljicJ. Soljic,26,Chorwacja,Defensywny pomocnik,DPM,300 tys. €,-,Bez klubu,-,Sprzedaż,FC Zbrojovka Brno,2013/2014
1868,Tomas RadaT. Rada,29,Czechy,Środkowy obrońca,ŚOB,250 tys. €,Turcja,Sivasspor,Bez odstępnego,Kupno,1.FC Slovácko,2013/2014
1869,Lubos KaloudaL. Kalouda,27,Czechy,Ofensywny pomocnik,OPM,250 tys. €,Czechy,FK Dukla Praga,Bez odstępnego,Kupno,1.FC Slovácko,2013/2014
1870,Jaroslav DivisJ. Divis,27,Czechy,Prawy napastnik,PNP,450 tys. €,Słowacja,FK Senica,?,Kupno,1.FC Slovácko,2013/2014
1871,Marek HavlikM. Havlik,17,Czechy,Środkowy pomocnik,ŚPM,50 tys. €,Czechy,HS Kromeriz,?,Kupno,1.FC Slovácko,2013/2014
1872,Matej BiolekM. Biolek,22,Czechy,Prawy obrońca,POB,75 tys. €,Czechy,1.HFK Olomouc,?,Kupno,1.FC Slovácko,2013/2014
1873,Patrik SimkoP. Simko,22,Słowacja,Lewy obrońca,LOB,75 tys. €,Czechy,1.HFK Olomouc,?,Kupno,1.FC Slovácko,2013/2014
1874,Ladislav VolesakL. Volesak,29,Czechy,Ofensywny pomocnik,OPM,500 tys. €,Czechy,1.FK Příbram,?,Sprzedaż,1.FC Slovácko,2013/2014
1875,Marian KovarM. Kovar,19,Czechy,Środkowy napastnik,ŚNP,200 tys. €,Czechy,FK Jablonec,?,Sprzedaż,1.FC Slovácko,2013/2014
1876,Josef CtvrtnicekJ. Ctvrtnicek,23,Czechy,Napastnik,Napastnik,100 tys. €,Czechy,MFK Vyskov,?,Sprzedaż,1.FC Slovácko,2013/2014
1877,Lukas FujerikL. Fujerik,29,Czechy,Lewy napastnik,LNP,100 tys. €,-,Koniec kariery,-,Sprzedaż,1.FC Slovácko,2013/2014
1878,Jiri JeslinekJ. Jeslinek,25,Czechy,Prawy napastnik,PNP,700 tys. €,Ukraina,Krywbas,Bez odstępnego,Kupno,FK Mladá Boleslav,2013/2014
1879,Jan SislerJ. Sisler,26,Czechy,Defensywny pomocnik,DPM,250 tys. €,Czechy,Hradec Králové,Bez odstępnego,Kupno,FK Mladá Boleslav,2013/2014
1880,Jiri StajnerJ. Stajner,37,Czechy,Cofnięty napastnik,CNP,500 tys. €,Czechy,Slovan Liberec,Bez odstępnego,Kupno,FK Mladá Boleslav,2013/2014
1881,Jakub DivisJ. Divis,26,Czechy,Bramkarz,BRK,375 tys. €,Słowacja,Tatran Presov,Bez odstępnego,Kupno,FK Mladá Boleslav,2013/2014
1882,Pavel SultesP. Sultes,28,Czechy,Cofnięty napastnik,CNP,400 tys. €,Polska,Ruch Chorzów,Bez odstępnego,Kupno,FK Mladá Boleslav,2013/2014
1883,Daniel BartlD. Bartl,24,Czechy,Lewy pomocnik,LPM,200 tys. €,Czechy,Viktoria Zizkov,?,Kupno,FK Mladá Boleslav,2013/2014
1884,Martin NesporM. Nespor,23,Czechy,Środkowy napastnik,ŚNP,500 tys. €,Czechy,Bohemians 1905,?,Kupno,FK Mladá Boleslav,2013/2014
1885,Antonin RosaA. Rosa,26,Czechy,Lewy obrońca,LOB,900 tys. €,Czechy,FK Teplice,?,Kupno,FK Mladá Boleslav,2013/2014
1886,Petr JohanaP. Johana,38,Czechy,Środkowy obrońca,ŚOB,200 tys. €,Czechy,FK Most,Bez odstępnego,Sprzedaż,FK Mladá Boleslav,2013/2014
1887,Ivo TaborskyI. Taborsky,28,Czechy,Lewy napastnik,LNP,300 tys. €,Czechy,FK Teplice,Bez odstępnego,Sprzedaż,FK Mladá Boleslav,2013/2014
1888,Lukas OpielaL. Opiela,27,Słowacja,Defensywny pomocnik,DPM,250 tys. €,Słowacja,FK Senica,Bez odstępnego,Sprzedaż,FK Mladá Boleslav,2013/2014
1889,Jiri JeslinekJ. Jeslinek,26,Czechy,Prawy napastnik,PNP,600 tys. €,Kazachstan,Tobył Kostanaj,?,Sprzedaż,FK Mladá Boleslav,2013/2014
1890,Adrian RolkoA. Rolko,34,Czechy,Środkowy obrońca,ŚOB,250 tys. €,Czechy,Hradec Králové,?,Sprzedaż,FK Mladá Boleslav,2013/2014
1891,Daniel DudkaD. Dudka,23,Czechy,Pomocnik,Pomocnik,50 tys. €,Czechy,FK Kolin,?,Sprzedaż,FK Mladá Boleslav,2013/2014
1892,Petr TvrdyP. Tvrdy,20,Czechy,Obrońca,Obrońca,100 tys. €,Nieznana,Nieznany,?,Sprzedaż,FK Mladá Boleslav,2013/2014
1893,Vladimir KukolV. Kukol,27,Słowacja,Prawy pomocnik,PPM,250 tys. €,Słowacja,Spartak Myjava,Bez odstępnego,Kupno,FC Vysočina Igława,2013/2014
1894,Haris HarbaH. Harba,25,Bośnia i Hercegowina,Środkowy napastnik,ŚNP,300 tys. €,Czechy,Hradec Králové,Bez odstępnego,Kupno,FC Vysočina Igława,2013/2014
1895,Vojtech PreucilV. Preucil,22,Czechy,Środkowy napastnik,ŚNP,200 tys. €,Czechy,FK Dukla Praga,?,Kupno,FC Vysočina Igława,2013/2014
1896,Marek JungrM. Jungr,26,Czechy,Środkowy pomocnik,ŚPM,300 tys. €,Czechy,FK Teplice,?,Kupno,FC Vysočina Igława,2013/2014
1897,Matus MarcinM. Marcin,19,Słowacja,Środkowy napastnik,ŚNP,150 tys. €,Słowacja,Tatran Presov,?,Kupno,FC Vysočina Igława,2013/2014
1898,Jakub TeplyJ. Teply,19,Czechy,Środkowy napastnik,ŚNP,-,Czechy,Frydek-Mistek,?,Kupno,FC Vysočina Igława,2013/2014
1899,Ludek VejmolaL. Vejmola,19,Czechy,Bramkarz,BRK,-,Czechy,Slovacko U19,?,Kupno,FC Vysočina Igława,2013/2014
1900,Jiri KrejciJ. Krejci,27,Czechy,Środkowy obrońca,ŚOB,250 tys. €,Węgry,Pécsi MFC,?,Kupno,FC Vysočina Igława,2013/2014
1901,Peter CvirikP. Cvirik,34,Słowacja,Środkowy obrońca,ŚOB,200 tys. €,Słowacja,Gabcikovo,Bez odstępnego,Sprzedaż,FC Vysočina Igława,2013/2014
1902,Igor ObertI. Obert,30,Słowacja,Prawy obrońca,POB,250 tys. €,Słowacja,Michalovce,Bez odstępnego,Sprzedaż,FC Vysočina Igława,2013/2014
1903,Petr FilipP. Filip,24,Czechy,Środkowy obrońca,ŚOB,100 tys. €,Austria,Obritz,?,Sprzedaż,FC Vysočina Igława,2013/2014
1904,Tomas SedlacekT. Sedlacek,32,Czechy,Środkowy napastnik,ŚNP,250 tys. €,Czechy,SK Prevysov,?,Sprzedaż,FC Vysočina Igława,2013/2014
1905,Martin MatiasekM. Matiasek,22,Czechy,Bramkarz,BRK,-,Czechy,HFK Trebic,?,Sprzedaż,FC Vysočina Igława,2013/2014
1906,Alois ZemanA. Zeman,21,Czechy,Napastnik,Napastnik,-,Nieznana,Nieznany,?,Sprzedaż,FC Vysočina Igława,2013/2014
1907,Jan ProchazkaJ. Prochazka,22,Czechy,Bramkarz,BRK,-,Czechy,FK Slavoj,?,Sprzedaż,FC Vysočina Igława,2013/2014
1908,Milan KopicM. Kopic,28,Czechy,Środkowy obrońca,ŚOB,200 tys. €,-,Bez klubu,-,Sprzedaż,FC Vysočina Igława,2013/2014
1909,Dalibor RoznikD. Roznik,25,Słowacja,Bramkarz,BRK,100 tys. €,-,Bez klubu,-,Sprzedaż,FC Vysočina Igława,2013/2014
1910,Marek HeinzM. Heinz,35,Czechy,Środkowy napastnik,ŚNP,200 tys. €,Czechy,Sigma Ołomuniec,Bez odstępnego,Kupno,1.SC Znojmo,2013/2014
1911,Martin HudecM. Hudec,31,Czechy,Środkowy obrońca,ŚOB,250 tys. €,Niemcy,VfL Osnabrück,Bez odstępnego,Kupno,1.SC Znojmo,2013/2014
1912,Petr DrobiszP. Drobisz,36,Czechy,Bramkarz,BRK,100 tys. €,Czechy,Olomouc B,Bez odstępnego,Kupno,1.SC Znojmo,2013/2014
1913,Lamine DiarrassoubaL. Diarrassouba,27,Wybrzeże Kości Słoniowej,Środkowy napastnik,ŚNP,125 tys. €,Słowacja,FK Senica,?,Kupno,1.SC Znojmo,2013/2014
1914,Radek BuchtaR. Buchta,24,Czechy,Defensywny pomocnik,DPM,125 tys. €,Czechy,Zbrojovka Brno,?,Kupno,1.SC Znojmo,2013/2014
1915,Erik LienerE. Liener,19,Słowacja,Ofensywny pomocnik,OPM,-,Słowacja,Dubnica,?,Kupno,1.SC Znojmo,2013/2014
1916,Bronislav StanaB. Stana,19,Czechy,Prawy pomocnik,PPM,-,Czechy,Z. Brünn U19,?,Kupno,1.SC Znojmo,2013/2014
1917,Anes HaurdicA. Haurdic,23,Bośnia i Hercegowina,Prawy pomocnik,PPM,250 tys. €,-,Bez klubu,-,Kupno,1.SC Znojmo,2013/2014
1918,Peter Gal-AndrezlyP. Gal-Andrezly,23,Słowacja,Lewy pomocnik,LPM,75 tys. €,-,Bez klubu,-,Kupno,1.SC Znojmo,2013/2014
1919,Marek HeinzM. Heinz,36,Czechy,Środkowy napastnik,ŚNP,200 tys. €,Czechy,1.HFK Olomouc,Bez odstępnego,Sprzedaż,1.SC Znojmo,2013/2014
1920,Tomas OklestekT. Oklestek,26,Czechy,Ofensywny pomocnik,OPM,200 tys. €,Czechy,FK Jablonec,?,Sprzedaż,1.SC Znojmo,2013/2014
1921,Zdenek MickaZ. Micka,25,Czechy,Obrońca,Obrońca,75 tys. €,Czechy,Sokol Tasovice,?,Sprzedaż,1.SC Znojmo,2013/2014
1922,Jiri ZifcakJ. Zifcak,24,Czechy,Napastnik,Napastnik,75 tys. €,Austria,SC Retz,?,Sprzedaż,1.SC Znojmo,2013/2014
1923,Stanislav TeclS. Tecl,22,Czechy,Środkowy napastnik,ŚNP,750 tys. €,Czechy,FC Vysočina,800 tys. €,Kupno,FC Viktoria Pilzno,2012/2013
1924,Edgar MalakyanE. Malakyan,21,Armenia,Ofensywny pomocnik,OPM,250 tys. €,Armenia,Pyunik Erewan,750 tys. €,Kupno,FC Viktoria Pilzno,2012/2013
1925,Jan KovarikJ. Kovarik,24,Czechy,Lewy pomocnik,LPM,900 tys. €,Czechy,FK Jablonec,640 tys. €,Kupno,FC Viktoria Pilzno,2012/2013
1926,Lukas HejdaL. Hejda,22,Czechy,Środkowy obrońca,ŚOB,600 tys. €,Czechy,Sparta Praga,450 tys. €,Kupno,FC Viktoria Pilzno,2012/2013
1927,Roman AdamovR. Adamov,30,Rosja,Środkowy napastnik,ŚNP,"1,80 mln €",Rosja,Rostov,Bez odstępnego,Kupno,FC Viktoria Pilzno,2012/2013
1928,Matus KozacikM. Kozacik,28,Słowacja,Bramkarz,BRK,400 tys. €,Cypr,Anorthosis,Bez odstępnego,Kupno,FC Viktoria Pilzno,2012/2013
1929,Petr BolekP. Bolek,28,Czechy,Bramkarz,BRK,450 tys. €,Słowacja,FK Senica,?,Kupno,FC Viktoria Pilzno,2012/2013
1930,Milan PetrzelaM. Petrzela,29,Czechy,Prawy pomocnik,PPM,"1,70 mln €",Niemcy,FC Augsburg,300 tys. €,Sprzedaż,FC Viktoria Pilzno,2012/2013
1931,Jan RezekJan Rezek,30,Czechy,Cofnięty napastnik,CNP,"1,20 mln €",Cypr,Anorthosis,220 tys. €,Sprzedaż,FC Viktoria Pilzno,2012/2013
1932,Marek CechM. Cech,36,Czechy,Bramkarz,BRK,200 tys. €,Czechy,Sparta Praga,Bez odstępnego,Sprzedaż,FC Viktoria Pilzno,2012/2013
1933,Antonin PreslA. Presl,24,Czechy,Lewy pomocnik,LPM,100 tys. €,Czechy,FC MAS Taborsko,?,Sprzedaż,FC Viktoria Pilzno,2012/2013
1934,Tomas KrbecekT. Krbecek,26,Czechy,Pomocnik,Pomocnik,200 tys. €,Czechy,1.FK Příbram,?,Sprzedaż,FC Viktoria Pilzno,2012/2013
1935,Milos BrezinskyM. Brezinsky,28,Słowacja,Środkowy obrońca,ŚOB,500 tys. €,Słowacja,Tatran Presov,?,Sprzedaż,FC Viktoria Pilzno,2012/2013
1936,Tomas HajovskyT. Hajovsky,29,Słowacja,Środkowy obrońca,ŚOB,300 tys. €,Czechy,1.FK Příbram,?,Sprzedaż,FC Viktoria Pilzno,2012/2013
